"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud107",,,,"User:","gsd"
"Cmdline:","dstat --time --cpu --mem --net --disk --swap --output /mnt/nvme/tracing_data/sysdig/dstat.csv",,,,"Date:","31 May 2023 15:02:49 WEST"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"swap",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","used","free"
31-05 15:21:38,24.250,75.250,0.500,0,0,1710809088,13216903168,61870080,1421873152,52304,3798451,0,0,43384832,984215552,
31-05 15:21:39,28.535,69.949,1.515,0,0,1711603712,13217644544,61870080,1420337152,55568,4457736,0,0,43384832,984215552,
31-05 15:21:40,24.250,74.750,1,0,0,1709932544,13217726464,61870080,1421926400,42783,3301730,0,0,43384832,984215552,
31-05 15:21:41,24.561,72.682,0.752,2.005,0,1712340992,13214502912,61952000,1422659584,51148,4127665,0,20271104,43384832,984215552,
31-05 15:21:42,27.250,72.500,0.250,0,0,1709850624,13214789632,61997056,1424814080,47585,3467089,0,12574720,43384832,984215552,
31-05 15:21:43,27.182,71.820,0.998,0,0,1710579712,13216722944,61997056,1422151680,55398,3976814,0,0,43384832,984215552,
31-05 15:21:44,26.633,72.864,0.503,0,0,1711140864,13216661504,61997056,1421651968,51140,4127107,0,0,43384832,984215552,
31-05 15:21:45,27.820,71.429,0.752,0,0,1710960640,13217824768,61997056,1420668928,55580,4292768,0,0,43384832,984215552,
31-05 15:21:46,24.812,72.932,1.253,1.003,0,1711955968,13214326784,62099456,1423069184,49204,3633021,0,17891328,43384832,984215552,
31-05 15:21:47,21.303,75.188,0.501,3.008,0,1710882816,13214158848,62124032,1424261120,37375,2466701,0,13246464,43384832,984215552,
31-05 15:21:48,29.825,69.424,0.752,0,0,1711263744,13214040064,62124032,1423998976,55949,4278528,0,0,43384832,984215552,
31-05 15:21:49,26.131,73.116,0.754,0,0,1709690880,13215268864,62124032,1424343040,52555,4128533,0,0,43384832,984215552,
31-05 15:21:50,28.212,70.781,1.008,0,0,1710346240,13214576640,62132224,1424371712,54979,4127585,0,12288,43384832,984215552,
31-05 15:21:51,25.436,72.319,0.499,1.746,0,1713221632,13211041792,62238720,1424924672,49935,3797131,0,17219584,43384832,984215552,
31-05 15:21:52,25.313,72.932,0.251,1.504,0,1711013888,13216047104,62259200,1422098432,53188,3796826,0,13930496,43384832,984215552,
31-05 15:21:53,25.628,73.367,1.005,0,0,1711079424,13216743424,62259200,1421336576,49747,4142462,0,0,43384832,984215552,
31-05 15:21:54,29.250,69.500,1.250,0,0,1711075328,13218562048,62259200,1419522048,56217,4126988,0,0,43384832,984215552,
31-05 15:21:55,28.070,70.927,1.003,0,0,1710776320,13215744000,62259200,1422639104,58850,4457763,0,0,43384832,984215552,
31-05 15:21:56,23.869,73.367,1.005,1.759,0,1712103424,13212917760,62365696,1424031744,39908,3137027,0,17203200,43384832,984215552,
31-05 15:21:57,27.930,69.327,0.998,1.746,0,1711468544,13215920128,62386176,1421643776,53621,3797160,0,13926400,43384832,984215552,
31-05 15:21:58,27.204,72.292,0.504,0,0,1711423488,13215621120,62386176,1421987840,54465,4292878,0,0,43384832,984215552,
31-05 15:21:59,30.402,69.095,0.503,0,0,1711558656,13216534528,62386176,1420939264,56452,4291166,0,0,43384832,984215552,
31-05 15:22:00,29.500,69.750,0.750,0,0,1710710784,13215404032,62386176,1422917632,49491,3962662,0,0,43384832,984215552,
31-05 15:22:01,23.426,74.055,1.259,1.259,0,1712504832,13209526272,62492672,1426894848,51767,3630819,0,17891328,43384832,984215552,
31-05 15:22:02,29,69.750,0.250,1,0,1711570944,13214171136,62545920,1423130624,53355,3962097,0,47124480,43384832,984215552,
31-05 15:22:03,23.500,76,0.500,0,0,1710977024,13215404032,62545920,1422491648,31251,2161434,0,0,43384832,984215552,
31-05 15:22:04,24.372,74.874,0.754,0,0,1710653440,13215543296,62545920,1422675968,47310,2972099,0,0,43384832,984215552,
31-05 15:22:05,17.750,82,0.250,0,0,1711869952,13213020160,62545920,1423982592,26215,1981086,0,0,43384832,984215552,
31-05 15:22:06,29.146,70.101,0.754,0,0,1711403008,13212798976,62545920,1424670720,64384,4292952,0,0,43384832,984215552,
31-05 15:22:07,25.750,71.250,0.750,2.250,0,1711828992,13215211520,62672896,1421705216,54596,4292686,0,31137792,43384832,984215552,
31-05 15:22:08,28.894,70.101,1.005,0,0,1711087616,13216456704,62672896,1421201408,57588,4455849,0,0,43384832,984215552,
31-05 15:22:09,28.750,70.500,0.750,0,0,1710379008,13215125504,62672896,1423241216,56502,4127959,0,0,43384832,984215552,
31-05 15:22:10,21.053,77.945,1.003,0,0,1710534656,13217042432,62672896,1421168640,43973,3457774,0,0,43384832,984215552,
31-05 15:22:11,30.051,68.939,1.010,0,0,1710211072,13216940032,62672896,1421594624,57591,4444963,0,0,43384832,984215552,
31-05 15:22:12,24.750,72.250,1.250,1.750,0,1710981120,13216219136,62799872,1421410304,56748,4292591,0,32817152,43384832,984215552,
31-05 15:22:13,27.638,71.608,0.754,0,0,1710559232,13212983296,62799872,1425068032,50612,3976764,0,0,43384832,984215552,
31-05 15:22:14,25.313,74.185,0.501,0,0,1711030272,13211979776,62799872,1425600512,59118,4127646,0,0,43384832,984215552,
31-05 15:22:15,27.136,71.859,1.005,0,0,1711194112,13216497664,62799872,1420922880,55041,4292584,0,0,43384832,984215552,
31-05 15:22:16,23.441,75.810,0.748,0,0,1710137344,13215240192,62799872,1423237120,45720,3302152,0,12288,43384832,984215552,
31-05 15:22:17,27.068,70.426,0.752,1.754,0,1711235072,13215346688,62926848,1421897728,48213,3962333,0,31141888,43384832,984215552,
31-05 15:22:18,25.628,73.116,1.256,0,0,1710792704,13216280576,62926848,1421406208,53585,3962373,0,0,43384832,984215552,
31-05 15:22:19,26,73.250,0.750,0,0,1710292992,13214392320,62926848,1423794176,51224,3632754,0,0,43384832,984215552,
31-05 15:22:20,25.879,73.869,0.251,0,0,1712279552,13213429760,62926848,1422770176,48698,3466783,0,0,43384832,984215552,
31-05 15:22:21,30.402,68.342,1.256,0,0,1711288320,13215526912,62926848,1421664256,60132,4621207,0,0,43384832,984215552,
31-05 15:22:22,24.250,73.500,0.750,1.500,0,1710530560,13216477184,63062016,1421328384,47687,4126829,0,31166464,43384832,984215552,
31-05 15:22:23,27.820,71.679,0.501,0,0,1710432256,13216460800,63062016,1421443072,55069,4141966,0,0,43384832,984215552,
31-05 15:22:24,28.822,69.674,1.504,0,0,1711185920,13217845248,63062016,1419304960,59952,4291387,0,0,43384832,984215552,
31-05 15:22:25,27.500,72.250,0.250,0,0,1710850048,13216866304,63062016,1420619776,55188,4622879,0,0,43384832,984215552,
31-05 15:22:26,26.250,73,0.750,0,0,1710825472,13214253056,63062016,1423257600,52545,3962045,0,0,43384832,984215552,
31-05 15:22:27,28.354,68.608,0.759,2.278,0,1711644672,13216657408,63188992,1419898880,58073,4444577,0,31141888,43384832,984215552,
31-05 15:22:28,24.439,75.062,0.499,0,0,1711734784,13211275264,63188992,1425190912,46887,2963882,0,0,43384832,984215552,
31-05 15:22:29,27.387,71.859,0.754,0,0,1711464448,13213589504,63188992,1423147008,53488,4460742,0,0,43384832,984215552,
31-05 15:22:30,27.889,71.859,0.251,0,0,1710731264,13214330880,63188992,1423138816,53751,4126106,0,0,43384832,984215552,
31-05 15:22:31,29.500,70,0.500,0,0,1711824896,13216264192,63188992,1420111872,56721,4127461,0,0,43384832,984215552,
31-05 15:22:32,25.377,70.603,1.256,2.764,0,1710444544,13216305152,63279104,1421361152,51649,3466788,0,31141888,43384832,984215552,
31-05 15:22:33,26.500,73.250,0.250,0,0,1711214592,13209612288,63279104,1427283968,50671,4141947,0,0,43384832,984215552,
31-05 15:22:34,22.500,77,0.500,0,0,1712021504,13208694784,63279104,1427394560,41536,2971618,0,0,43384832,984215552,
31-05 15:22:35,26.316,73.183,0.501,0,0,1711644672,13211918336,63279104,1424547840,46915,3624317,0,0,43384832,984215552,
31-05 15:22:36,26.065,73.434,0.501,0,0,1710559232,13215821824,63279104,1421729792,50789,3629711,0,0,43384832,984215552,
31-05 15:22:37,27.778,68.939,1.010,2.273,0,1711935488,13216735232,63369216,1419345920,47763,4127235,0,36532224,43384832,984215552,
31-05 15:22:38,18,81.750,0.250,0,0,1709510656,13211357184,63369216,1427148800,25278,1816216,0,0,43384832,984215552,
31-05 15:22:39,23.618,76.131,0.251,0,0,1710841856,13206310912,63369216,1430863872,47754,3301900,0,0,43384832,984215552,
31-05 15:22:40,26.817,72.431,0.752,0,0,1711517696,13204905984,63369216,1431592960,57745,4127814,0,0,43384832,984215552,
31-05 15:22:41,27.889,71.106,1.005,0,0,1711140864,13213597696,63369216,1423278080,52048,4127301,0,0,43384832,984215552,
31-05 15:22:42,26.316,72.180,0.752,0.752,0,1711771648,13214466048,63496192,1421639680,50861,3796159,0,31129600,43384832,984215552,
31-05 15:22:43,29.146,70.101,0.754,0,0,1711501312,13215211520,63496192,1421164544,60862,4307214,0,1691648,43384832,984215552,
31-05 15:22:44,25.879,73.618,0.503,0,0,1710510080,13216018432,63496192,1421352960,54286,4457361,0,0,43384832,984215552,
31-05 15:22:45,28.070,70.927,1.003,0,0,1711706112,13214998528,63496192,1421176832,54160,4292248,0,0,43384832,984215552,
31-05 15:22:46,24.561,74.687,0.752,0,0,1711374336,13214920704,63496192,1421586432,46454,2972044,0,0,43384832,984215552,
31-05 15:22:47,27.318,70.677,0.251,1.754,0,1711915008,13215137792,63586304,1420734464,51719,4292618,0,31150080,43384832,984215552,
31-05 15:22:48,25.564,73.434,1.003,0,0,1710628864,13213372416,63586304,1423785984,47080,3632306,0,0,43384832,984215552,
31-05 15:22:49,26.515,73.232,0.253,0,0,1711382528,13213462528,63586304,1422942208,50633,3798154,0,0,43384832,984215552,
31-05 15:22:50,27.318,71.930,0.752,0,0,1710964736,13215461376,63586304,1421361152,56412,4291798,0,0,43384832,984215552,
31-05 15:22:51,24.121,75.126,0.754,0,0,1710948352,13212606464,63586304,1424232448,46267,3466133,0,0,43384832,984215552,
31-05 15:22:52,25,71,1.500,2.500,0,1710546944,13212573696,63713280,1424539648,47956,3467311,0,31129600,43384832,984215552,
31-05 15:22:53,27.889,71.106,1.005,0,0,1710239744,13213274112,63713280,1424146432,56972,4636619,0,12288,43384832,984215552,
31-05 15:22:54,28.321,69.674,2.005,0,0,1711177728,13210718208,63713280,1425764352,52072,3961816,0,0,43384832,984215552,
31-05 15:22:55,26.952,72.292,0.756,0,0,1709580288,13214601216,63713280,1423478784,54709,4126096,0,0,43384832,984215552,
31-05 15:22:56,25.505,73.737,0.758,0,0,1710546944,13213089792,63721472,1424015360,43926,3133488,0,12288,43384832,984215552,
31-05 15:22:57,27.136,69.849,1.005,2.010,0,1712218112,13213323264,63848448,1421979648,52944,4127534,0,31137792,43384832,984215552,
31-05 15:22:58,24.250,74.500,1.250,0,0,1709535232,13213155328,63848448,1424830464,44664,3467198,0,0,43384832,984215552,
31-05 15:22:59,27.273,71.465,1.263,0,0,1710157824,13211217920,63848448,1426145280,54617,4127348,0,0,43384832,984215552,
31-05 15:23:00,29.250,70,0.750,0,0,1711669248,13211422720,63848448,1424429056,61267,4622678,0,0,43384832,984215552,
31-05 15:23:01,27.889,71.106,1.005,0,0,1711890432,13212712960,63848448,1422917632,54827,4128504,0,0,43384832,984215552,
31-05 15:23:02,26.884,69.849,1.508,1.759,0,1713168384,13211889664,63975424,1422331904,58583,4292573,0,31129600,43384832,984215552,
31-05 15:23:03,27.569,71.429,1.003,0,0,1711034368,13212958720,63975424,1423396864,52674,4141771,0,0,43384832,984215552,
31-05 15:23:04,24.372,75.126,0.503,0,0,1711681536,13213118464,63975424,1422589952,48861,3301682,0,0,43384832,984215552,
31-05 15:23:05,26.382,73.367,0.251,0,0,1711874048,13214052352,63975424,1421463552,51681,4292809,0,0,43384832,984215552,
31-05 15:23:06,28.392,70.854,0.754,0,0,1711190016,13211918336,63975424,1424281600,58771,4127411,0,0,43384832,984215552,
31-05 15:23:07,26.316,70.426,1.003,2.256,0,1711853568,13210550272,64102400,1424855040,53612,4292477,0,31141888,43384832,984215552,
31-05 15:23:08,26.566,72.431,1.003,0,0,1712934912,13209088000,64102400,1425235968,53824,4292611,0,0,43384832,984215552,
31-05 15:23:09,22.111,77.387,0.503,0,0,1711595520,13210730496,64102400,1424932864,36173,2971699,0,0,43384832,984215552,
31-05 15:23:10,23.750,75.500,0.750,0,0,1710784512,13209063424,64102400,1427410944,47042,2972774,0,0,43384832,984215552,
31-05 15:23:11,29.323,69.925,0.752,0,0,1711878144,13211258880,64102400,1424121856,55113,4126621,0,0,43384832,984215552,
31-05 15:23:12,28.822,67.419,1.003,2.757,0,1711988736,13211942912,64229376,1423196160,51510,4117555,0,31145984,43384832,984215552,
31-05 15:23:13,26.683,72.569,0.748,0,0,1711181824,13213507584,64229376,1422438400,47991,3634760,0,3362816,43384832,984215552,
31-05 15:23:14,23.426,76.322,0.252,0,0,1710927872,13212299264,64229376,1423900672,39413,3130889,0,0,43384832,984215552,
31-05 15:23:15,22.306,77.193,0.501,0,0,1710624768,13210005504,64229376,1426497536,48627,3135726,0,0,43384832,984215552,
31-05 15:23:16,25.126,74.121,0.754,0,0,1710837760,13209944064,64229376,1426345984,45549,3632461,0,0,43384832,984215552,
31-05 15:23:17,27.500,68.750,1.250,2.500,0,1710923776,13211332608,64352256,1424744448,53301,4127239,0,31133696,43384832,984215552,
31-05 15:23:18,29.825,69.424,0.752,0,0,1711910912,13212557312,64352256,1422532608,60974,4457218,0,0,43384832,984215552,
31-05 15:23:19,25.879,73.367,0.754,0,0,1711476736,13215518720,64352256,1420005376,46431,3631292,0,0,43384832,984215552,
31-05 15:23:20,24.812,74.436,0.752,0,0,1710227456,13215313920,64352256,1421459456,45109,3466496,0,0,43384832,984215552,
31-05 15:23:21,27.569,71.429,1.003,0,0,1711394816,13215948800,64352256,1419657216,58943,4293073,0,0,43384832,984215552,
31-05 15:23:22,24.250,73.500,0.750,1.500,0,1710592000,13210525696,64475136,1425760256,42671,3129815,0,31125504,43384832,984215552,
31-05 15:23:23,27.889,71.608,0.503,0,0,1712336896,13209571328,64475136,1424969728,57506,4129013,0,0,43384832,984215552,
31-05 15:23:24,27.456,71.537,1.008,0,0,1711427584,13213208576,64475136,1422241792,50869,4126485,0,12288,43384832,984215552,
31-05 15:23:25,25.750,74,0.250,0,0,1712226304,13212471296,64475136,1422180352,51397,3797187,0,0,43384832,984215552,
31-05 15:23:26,26.065,73.183,0.752,0,0,1710465024,13210894336,64475136,1425518592,50261,3632245,0,0,43384832,984215552,
31-05 15:23:27,28.392,69.095,0.503,2.010,0,1712189440,13206839296,64598016,1427718144,55383,4127401,0,31129600,43384832,984215552,
31-05 15:23:28,24.433,74.559,1.008,0,0,1711038464,13209837568,64598016,1425870848,48550,3797430,0,0,43384832,984215552,
31-05 15:23:29,26.952,72.292,0.756,0,0,1712508928,13210783744,64606208,1423446016,53991,4127283,0,24576,43384832,984215552,
31-05 15:23:30,25.250,74,0.750,0,0,1710772224,13209001984,64606208,1426964480,47925,3467205,0,0,43384832,984215552,
31-05 15:23:31,27.318,72.180,0.501,0,0,1711812608,13211447296,64606208,1423478784,54758,4127692,0,0,43384832,984215552,
31-05 15:23:32,28.101,69.620,1.266,1.013,0,1711960064,13212745728,64733184,1421901824,56281,4622781,0,31113216,43384832,984215552,
31-05 15:23:33,23.500,75.750,0.750,0,0,1711599616,13210836992,64733184,1424171008,39483,2820892,0,0,43384832,984215552,
31-05 15:23:34,27.708,71.537,0.756,0,0,1712582656,13210918912,64733184,1423106048,55185,4127714,0,0,43384832,984215552,
31-05 15:23:35,28.070,70.927,1.003,0,0,1711202304,13213429760,64733184,1421975552,54364,4127371,0,0,43384832,984215552,
31-05 15:23:36,25.126,73.869,1.005,0,0,1711251456,13215481856,64733184,1419874304,48340,3795850,0,0,43384832,984215552,
